Thu Nov 02 2023 15:25:33 GMT+0000 (Coordinated Universal Time) - Run Time: 7017ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 1, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (420)

   ggh4_orig   ggh4_dest      total
   ggh4_orig   ggh4_dest      total
        1041        1041         24
        1062        1030         24
        1118        1118         12
        1118        1126         41
        1126        1126         15
        1139        1139         13
        1168        1168          8
        1208        1208         25
        1229        1242         12
        1239        1265         81
        1242        1242         74
        1249        1249          9
        1303        1333         83
        1306        1306         23
        1307        1321         31
        1333        1333          9
        1343        1343         18
        1343        1367         52
        1414        1444         30
        1606        1593         28
        2008        2008         13
        2288        2295         17
        2295        2295         33
        3055        3055         31
        3087        3087         19
        3130        3130         13
        3144        3144         34
        3196        3185         16
        3273        3280         46
        3362        3351         51
        3392        3392          4
        5129        5129         46
        6093        6081         12
        6182        6196         60
        6206        6198         29
        7037        7037         28
        7126        7126         70
        8153        8153         20
        8392        8380         17
        8539        8560         49
        8596        8596         25
        8709        8709         35
        8831        8831         26
        8835        8835         32
        8916        8916         42

TABLE    : start_time (845)

   ggh4_orig   ggh4_dest      total
        1024        1030         17
        1062        1030         21
        1134        1144         18
        1182        1182         26
        1186        1187         19
        1208        1230         22
        1227        1227         21
        1250        1251         30
        1260        1288         21
        1265        1238         29
        1281        1281         14
        1307        1321         23
        1321        1321         37
        1326        1326         32
        1414        1444         39
        1487        1487         15
        1491        1500         62
        1520        1500          4
        1548        1542         24
        1554        1554         50
        1578        1598         17
        1617        1617         64
        2004        2004         13
        2038        2038         31
        2089        2089         21
        2149        2149         13
        2157        2157         19
        2311        2311        155
        3116        3124         22
        3130        3119         24
        3144        3144         19
        3187        3187         25
        3196        3185         26
        3199        3187         20
        3226        3226         17
        3227        3227         17
        3256        3256         55
        3273        3273         16
        3299        3299         21
        3419        3427         12
        3470        3470         42
        4011        4011         14
        4030        4030         15
        4042        4042         25
        4060        4054         23
        4101        4101          9
        4142        4142         16
        4310        4310         33
        4367        4367         19
        5050        5050         16
        5059        5059         32
        5148        5148         34
        8363        8343         18
        8364        8364         42
        8379        8384         28
        8387        8387         20
        8422        8422         31
        8702        8702         20

TABLE    : start_time (850)

   ggh4_orig   ggh4_dest      total
        1117        1129         40
        1118        1118         18
        1166        1152          6
        1239        1239         19
        1263        1260         47
        1299        1299         24
        1520        1500         41
        1569        1569         33
        3196        3196         10
        3212        3212         31
        3293        3293         38
        3351        3351         15
        3392        3392         21
        4015        4015         16
        4023        4030         25
        4030        4030         40
        4200        4200         42
        4244        4228         27
        4329        4329         45
        5044        5040         71
        5045        5045         12
        5108        5095         62
        6229        6229         42
        8105        8105         16
        8250        8250         42
        8252        8252         28
        8281        8281         26
        8424        8424         21
        8705        8706         44
        8858        8858         39
        9128        9128         42

TABLE    : start_time (855)

   ggh4_orig   ggh4_dest      total
        4300        4300         14
        4341        4335         19
        4341        4341         12
        4377        4376         29
        5059        5059         21
        8519        8532         24

TABLE    : start_time (900)

   ggh4_orig   ggh4_dest      total
        1046        1042         28
        1110        1142         10
        1125        1122         15
        1138        1152         23
        1167        1122         30
        1177        1152         79
        1188        1147         38
        1263        1260         24
        1288        1275         25
        1288        1288         36
        1307        1321         31
        1321        1321         59
        1376        1376        103
        1408        1455         12
        1463        1434         23
        1466        1491          9
        1471        1471        112
        1486        1452         46
        1487        1510         34
        1491        1500         25
        1581        1571         63
        2294        2292         33
        3119        3119         39
        3123        3120        126
        3266        3266         26
        3302        3281         25
        4030        4030         68
        4057        4057         32
        4162        4162         20
        5044        5044         26
        5107        5107         17
        5143        5143          8
        6050        6050         33
        7126        7126        143
        8156        8156         35
        8358        8346         65
        8534        8532         10
        8572        8572         41
        8815        8815         61
        8902        8902        102
        9130        9130         12

TABLE    : start_time (905)

   ggh4_orig   ggh4_dest      total
        1111        1152         54
        1506        1506         40
        1581        1571         63
        2149        2149         24
        3130        3130         27
        6198        6200         25
        6202        6175         53
        8340        8340         40

TABLE    : start_time (910)

   ggh4_orig   ggh4_dest      total
        1285        1285         29

TABLE    : start_time (915)

   ggh4_orig   ggh4_dest      total
        1080        1142         12
        1111        1111         43
        1130        1099         17
        5023        5054         59
        5122        5122         14
        6169        6186         70
        6177        6200         10
        6200        6200         48
        8379        8384         56
        8560        8541         26

TABLE    : start_time (920)

   ggh4_orig   ggh4_dest      total
        2218        2215         78
        5050        5054         27

TABLE    : start_time (925)

   ggh4_orig   ggh4_dest      total
        1586        1586         29

TABLE    : start_time (930)

   ggh4_orig   ggh4_dest      total
        1002        1003         26
        1125        1152         30
        1172        1152         27
        1372        1372         20
        1452        1452         47
        3069        3094         31
        5018        5016         33
        7032        7033         73
        8392        8384         14

TABLE    : start_time (940)

   ggh4_orig   ggh4_dest      total
        1129        1152         29
        1177        1152         26

TABLE    : start_time (945)

   ggh4_orig   ggh4_dest      total
        1024        1030         34
        1177        1152         33
        1554        1554         50
        8123        8136         52
        8384        8384         28

TABLE    : start_time (950)

   ggh4_orig   ggh4_dest      total
        1129        1152         43

TABLE    : start_time (955)

   ggh4_orig   ggh4_dest      total
        8123        8136         52

TABLE    : start_time (1000)

   ggh4_orig   ggh4_dest      total
        1091        1114         22
        1100        1152         19
        1117        1152         34
        1142        1114         21
        1177        1152         16
        1388        1376         70
        1403        1376         58
        1510        1510         28
        2218        2215         78
        3259        3249         10
        4358        4358         21
        8123        8136         52
        8384        8384         28
        8392        8384         36
        8532        8532          9
        8865        8872         16

TABLE    : start_time (1005)

   ggh4_orig   ggh4_dest      total
        1158        1126         33
        1177        1142         58

TABLE    : start_time (1015)

   ggh4_orig   ggh4_dest      total
        8392        8384         13

TABLE    : start_time (1025)

   ggh4_orig   ggh4_dest      total
        1075        1129         18

TABLE    : start_time (1030)

   ggh4_orig   ggh4_dest      total
        1163        1126         11
        1283        1273         38
        2209        2215         21
        8397        8380         22

TABLE    : start_time (1040)

   ggh4_orig   ggh4_dest      total
        8123        8136         52

TABLE    : start_time (1045)

   ggh4_orig   ggh4_dest      total
        8384        8384         31

TABLE    : start_time (1050)

   ggh4_orig   ggh4_dest      total
        1554        1554         50

TABLE    : start_time (1055)

   ggh4_orig   ggh4_dest      total
        2201        2201         31

TABLE    : start_time (1100)

   ggh4_orig   ggh4_dest      total
        1161        1152         24
        1166        1152         26
        8361        8380         90
        8392        8380         15

TABLE    : start_time (1115)

   ggh4_orig   ggh4_dest      total
        1361        1376          4

TABLE    : start_time (1120)

   ggh4_orig   ggh4_dest      total
        7137        7137         21
        8532        8532          8

TABLE    : start_time (1130)

   ggh4_orig   ggh4_dest      total
        1138        1152         19
        8253        8253         16

TABLE    : start_time (1135)

   ggh4_orig   ggh4_dest      total
        1425        1411         37

TABLE    : start_time (1150)

   ggh4_orig   ggh4_dest      total
        1177        1152         33

TABLE    : start_time (1200)

   ggh4_orig   ggh4_dest      total
        1129        1152         42
