Fri Nov 03 2023 12:25:04 GMT+0000 (Coordinated Universal Time) - Run Time: 3400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 3, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        8254        8345         25
        8255        8409         55
        8263        8345         28
        8271        8573         67
        8282        1020         34
        8282        8269         12
        8292        8276         20
        8302        8299         45
        8302        8348         21
        8308        8414         26
        8366        8386         28
        8366        8416         35
        8367        8269         13
        8367        8352         23
        8368        8404          9
        8387        8368         15
        8405        8409         15
        8520        8532         27
        8522        3039         15
        8535        8402         17
        8565        8566         87
        8579       17613         18
        8709        8707         57
        8710        8710         49
        8805        8805         37
        8814        3395         57
        8815        8806         15
        8827        8820         22
        8828        8827         32
        8830        8850         12
        8834        8830         27
        8835        1196         29
        8835        8833         28
        8835        8836         25
        8856        3127         43
        8858        8856          9
        8861        8885         39
        8864        8856         57
        8866        8861         16
        8880        8856         10
        8896        8898         10
        8910        8908         59
        8916        8914         27
        8919        8908         12
        9013        9010          5
        9118        9117         42
        9132        9122         11

TABLE    : start_time (850)

   ggh4_orig   ggh4_dest      total
        1029        4006         19
        1045        8262         18
        1081        3244         12
        1091        4038         29
        1124        3017          7
        1131        1014         27
        1169        1356         16
        1170        3201          6
        1180        1172         27
        1210        1149         10
        1214        4074         48
        1257        1084         26
        1273        1246         12
        1301        1283          8
        1325        1014         16
        1326        1473          9
        1336        1394          5
        1371        1473          5
        1382        1476          7
        1384        1491         13
        1416        1390         19
        1462        1427         35
        1463        1253         11
        1481        1474         24
        1491        1524         29
        1495        1395         30
        1538        1341         55
        1553        1609          7
        1566        3176         27
        1621        1390          7
        1626        1287         16
        1629        3131         20
        2010        2028         33
        2014        2019         31
        2019        2132         44
        2037        1412         12
        2047        2048          7
        2101        2022         18
        2138        2058         11
        2157        2001         37
        2157        2090         30
        2177        2153         14
        2178        2218         42
        2189        2184          9
        2239        1612         11
        3023        1403          5
        3060        3203         82
        3065        1491         20
        3091        2267         27
        3097        3023         11
        3097        3042         21
        3116        3025         28
        3118        3045         20
        3141        1604         19
        3148        3184         19
        3150        9310         31
        3195        3062         17
        3196        3092         11
        3207        1578         36
        3210        3208         13
        3242        2292         21
        3266        3179         60
        3273        3103         23
        3296        4234         29
        3297        4018         13
        3404        1510         17
        3416        1516         24
        3422        3374        119
        4027        4045         42
        4072        4203         12
        4088        4118          7
        4127        4117         43
        4186        4252         18
        4211        4246         13
        4235        4004         21
        4246        4158         17
        4326        4292         26
        4329        4361         59
        4370        4366          8
        5002        5051         22
        5003        5198          8
        5045        5032         21
        5046        5048         20
        5054        5137          9
        5059        5137         41
        5075        5075         27
        5080        5079          4
        5088        4001          9
        5129        5076         19
        5191        5190         17
        6048        6112         31
        6121        6210         45
        7001        7011          3
        7003        7019         12
        7033        7037         29
        7045        7168         12
        7052        7060         57
        7111        7127         14
        7129        7098         35
        7133        7112          5
        8105        8137          7
        8133        8149          5
        8236        8223         15
        8244        8253         17
        8310        8390         18
        8321        8156         28
        8369        8352         23
        8381        8368         18
        8427        8352         22
        8427        8427         22
        8806        8801          6
        8807        8809         11
        8885        8885         13
        8885       17580         54
        9140        9149         21

TABLE    : start_time (855)

   ggh4_orig   ggh4_dest      total
        1035        1047         18
        1057        1055         16
        1159        1346         49
        1189        1044         33
        1321        1406          6
        1369        1518         75
        1378        4220         15
        1481        1469         39
        1511        1537         34
        1615        1375         21
        2006        2022         32
        3112        4169         25
        3119        3047         29
        3241        3103         34
        3416        8609         55
        3427        3374         32
        3470        3472          4
        3485        1192         10
        4057        1430         28
        4117        3092         25
        4117        4234          9
        4186        4228         34
        4260        4115         13
        4307        4164         11
        4333        4073         33
        5014        5006         23
        5084        4006         30
        5159        4087         34
        6137        4275         59
        8258        8267         40
        8262        8510         21
        8281        8264         36
        8325        8299         45
        8343        8383         16
        8408        8414         28
        8413        8416         20
        8596        8596         16
        8801        8801         28
        8843        8712         34
        8880        8841         18
        8902        8893         12

TABLE    : start_time (900)

   ggh4_orig   ggh4_dest      total
        1012        4012         14
        1013        4273         25
        1015        1038          8
        1022        1007         10
        1022        8806         20
        1029        1021          8
        1044        1061         29
        1053        4292         21
        1058        1063         22
        1060        3186         20
        1062        4100         13
        1062        4170         31
        1063        1044         16
        1065        1324         12
        1068        1179         12
        1071        1167         13
        1075        1117         11
        1075        4127         18
        1081        1510         26
        1084        1110         31
        1089        1014         10
        1089        4169         20
        1096        1516         14
        1096        5198         14
        1109        4172         12
        1109        8532         19
        1113        4126         22
        1123        1010         10
        1126        1134          9
        1126        4158         11
        1134        1223          6
        1136        1473          7
        1138        1122         20
        1141        1066         12
        1148        1178         22
        1148        4076         19
        1156        1245         28
        1158        1001         11
        1162        1129         16
        1171        1180         18
        1174        1138         12
        1179        4158         13
        1186        1288         21
        1188        1608         20
        1190        1291         23
        1192        4378         16
        1197        1233         10
        1200        1136         24
        1207        3209         11
        1215        3152         17
        1216        1217         13
        1216        4145         17
        1218        1042         19
        1220        1409          4
        1223        1118         40
        1226        1091         14
        1236        1248         73
        1241        1090         23
        1241        1289         12
        1244        1115          9
        1244        1296         18
        1248        1175         50
        1255        1335         14
        1257        1233         19
        1263        1044         21
        1264        1233         13
        1266        1199          9
        1275        1341          8
        1279        1102         11
        1290        1365         39
        1291        4169         20
        1292        1300         14
        1301        1282         25
        1305        1474         13
        1306        1211         24
        1306        3255         22
        1309        1504         28
        1311        8384         18
        1315        1371         32
        1317        1142         45
        1317        4238         13
        1318        1347         19
        1321        1352         33
        1323        1339         24
        1326        4378          9
        1334        1159          8
        1336        1199         20
        1337        1090         28
        1339        1287         11
        1341        1473         49
        1341        1516         32
        1343        1169          7
        1343        1214         13
        1343        1324         40
        1354        4234         35
        1355        1470         10
        1365        1465         18
        1370        3045         20
        1370        3245         25
        1375        4144         17
        1382        1569          7
        1383        4012         19
        1391        1064         15
        1393        1047         34
        1407        4149         12
        1420        1321         14
        1420        1347         22
        1424        1455         13
        1424        1481         15
        1426        3098         44
        1426        3152         44
        1429        1326         10
        1429        1490         10
        1432        3158          5
        1436        1368         53
        1438        1470         23
        1447        1364         19
        1449        1380         19
        1461        1578         17
        1463        1177         15
        1467        3102         18
        1467        4149         15
        1483        3279         74
        1494        1495         53
        1496        8864          9
        1500        1091         25
        1505        1533         17
        1510        1515         23
        1511        3142         14
        1512        3085         27
        1518        1524         15
        1520        1608         22
        1531        3113         16
        1538        1611         18
        1540        1464         12
        1544        1253         45
        1544        1528         14
        1549        1571          5
        1549        4110         38
        1552        1139         12
        1552        1184         20
        1557        1602         16
        1558        3063         16
        1561        3106         37
        1562        1385         23
        1563        1303         13
        1563        1516          6
        1565        4130         17
        1569        3103         13
        1577        3110         10
        1585        1346         33
        1585        1368         10
        1585        1524         25
        1585        3027         24
        1587        1543         24
        1587        1627         10
        1589        3169         18
        1590        1465         98
        1592        1540         27
        1598        1600         14
        1599        1576         21
        1599        3277         26
        1604        1221          8
        1606        3012         14
        1606        3095          4
        1614        3244          6
        1615        1550         12
        1615        3113         48
        1617        1253        146
        1617        1537         11
        1619        1618         11
        1619        3142         11
        1625        3113         48
        2002        1583         17
        2009        3362         13
        2013        1528         11
        2013        3025         41
        2014        1095         37
        2014        2012         16
        2014        3391         16
        2019        2023         29
        2023        3378         33
        2025        3080         58
        2031        1447         14
        2038        1321         21
        2039        2015         10
        2039        2085         31
        2042        2012         20
        2055        1608         12
        2055        2005         18
        2063        2004         26
        2094        1307         12
        2094        2204         22
        2094        3042         44
        2095        2061         13
        2108        2058         17
        2115        2028         12
        2115        5137         16
        2122        2206         48
        2131        2156         35
        2134        1363         11
        2134        1565         11
        2143        1503         42
        2149        2086          9
        2149        2166         15
        2157        2019         34
        2169        1440          8
        2169        2136          9
        2177        2174         13
        2228        1010         11
        2232        4379         14
        2241        3351         39
        2288        2215         16
        2292        2303         18
        2295        2087          6
        2306        2292         21
        3023        3064         13
        3028        1363         38
        3028        4378         17
        3032        1125         12
        3040        3064         21
        3050        1283         19
        3050        3064         17
        3055        3044         23
        3056        1430         21
        3057        3091        113
        3058        1199         18
        3058        1326         16
        3058        3167         32
        3060        3247         15
        3062        1251         14
        3065        1415         16
        3066        3167          8
        3067        3062         31
        3075        3016         19
        3077        1346         23
        3077        3240         47
        3089        3102         49
        3091        3209         17
        3095        3027         10
        3095        3046         15
        3097        3009         32
        3097        3135         14
        3097        4111         15
        3109        1299         20
        3117        1516         18
        3117        3244         13
        3118        3135         11
        3119        1477         15
        3119        3043         15
        3120        1565         31
        3121        1608         31
        3123        3184        126
        3127        3045         23
        3127        4367         38
        3128        4361         11
        3137        3044         22
        3150        1473         70
        3150        1609         24
        3150        3169          6
        3159        3018         27
        3159        3022         27
        3166        1503         11
        3168        3126         11
        3173        3234         10
        3177        1340         18
        3183        1523         30
        3187        3013          7
        3187        3094         15
        3190        3123         37
        3193        3164         22
        3197        1301         31
        3207        3169          5
        3212        1135         36
        3212        1518         18
        3212        3087         25
        3212        3159         20
        3213        1437         15
        3214        8345         14
        3215        1528         12
        3216        3164         19
        3218        1503         15
        3220        1404         38
        3223        3143         22
        3224        3129         20
        3227        3063         25
        3228        3015         11
        3235        4294          8
        3236        3366         25
        3241        3152         13
        3242        3161         10
        3242        3164         10
        3243        3129          5
        3243        3186          5
        3243        3214          7
        3244        3164         17
        3247        1569         12
        3247        3200         26
        3249        1091          8
        3251        3204         30
        3255        1221         19
        3257        1613         24
        3259        3131         17
        3263        3227         19
        3266        1516         12
        3270        1630         12
        3273        3244         11
        3282        1129         21
        3282        3131         10
        3287        3279         13
        3288        3158         17
        3288        3166         34
        3290        1115         13
        3293        1545         13
        3296        1618         20
        3297        3422         15
        3299        1090         16
        3303        1372         17
        3308        1577         23
        3330        1608         15
        3330        3098         20
        3334        3394         18
        3343        3126         17
        3348        1510         18
        3353        3102         21
        3355        3112         10
        3361        3130         49
        3361        3389          4
        3362        1044         23
        3362        3302         34
        3368        1084         10
        3372        3432         26
        3373        3432         12
        3375        3406         19
        3388        4238         21
        3391        1490         26
        3392        3174          9
        3392        3219         16
        3392        3232         16
        3399        1181         21
        3409        3391         37
        3416        3411         10
        3427        3227         12
        3443        3251         47
        3446        3399         31
        3449        3422         74
        3462        3477          6
        3466        1528         22
        3466        3194         28
        3489        3488         15
        4002        4145         24
        4005        1195         11
        4005        4001         21
        4009        4042         29
        4010        1081         25
        4010        4057          7
        4011        3209         12
        4011        4115         10
        4013        1107         28
        4015        4012         18
        4015        4149         48
        4016        5103         13
        4020        1072         21
        4023        5090         31
        4026        1356         43
        4027        4068         54
        4027        4117         54
        4032        5103         35
        4035        1306          6
        4035        3142          8
        4035        4169         15
        4036        4118         21
        4037        4252         22
        4041        5079         19
        4046        4038         17
        4047        4118         36
        4050        4252         11
        4051        4245         14
        4052        4082         10
        4053        4080         11
        4055        4136         37
        4057        1001         28
        4057        4130         13
        4060        4090          8
        4061        1017         31
        4062        4144         16
        4062        4156         13
        4066        4131         17
        4067        4115         17
        4068        4034          6
        4076        4107          9
        4077        4158         16
        4078        4039         22
        4080        1002         27
        4080        4006         15
        4080        4136         12
        4081        1138         60
        4084        4136         21
        4084        4233          3
        4087        4170         12
        4090        5050         19
        4096        6173         32
        4097        1321         13
        4097        4115         14
        4097        4131         27
        4101        4115         10
        4104        4108         33
        4107        4115         15
        4110        4012         23
        4114        1090         20
        4117        3158         20
        4117        4104         50
        4119        1376          7
        4121        1625         12
        4128        4100        113
        4128        4132         21
        4129        4137         21
        4133        4234         28
        4134        4029         13
        4134        8376         16
        4141        1041         22
        4148        4148         13
        4148        4180         13
        4155        4164         12
        4160        4164         30
        4160        4257          7
        4162        4268         51
        4164        4234         47
        4166        1363          8
        4169        3158         14
        4173        1300         17
        4177        4252          5
        4181        4291         12
        4186        1297          7
        4200        4108         27
        4210        4057         67
        4212        4230          5
        4218        4092         13
        4221        4221          9
        4224        4203         20
        4226        4233         10
        4228        4079         26
        4228        4269         26
        4232        4082         11
        4235        4230         92
        4244        5153         45
        4246        4166          4
        4254        4241         19
        4262        4272         16
        4265        1017         14
        4266        4255         51
        4272        1075          6
        4272        4077         12
        4272        4297          3
        4274        4156         17
        4278        4131         18
        4280        1242         44
        4285        4255          9
        4286        4245         13
        4290        3010         24
        4298        4227          8
        4298        4362         14
        4300        4127         19
        4300        4378         12
        4307        1256          6
        4310        1520         14
        4310        4179         34
        4310        4238         20
        4310        4280         13
        4311        1551         74
        4311        4208         12
        4317        1414         22
        4320        4090         21
        4323        1128         34
        4326        3040         26
        4329        4170         32
        4333        1442         16
        4333        4251         30
        4337        8525         40
        4341        1347         35
        4341        1465         11
        4341        4077         15
        4341        4172         11
        4341        4294         18
        4348        8601          6
        4363        3123         26
        4370        1277         12
        4370        4069         14
        4373        3028          5
        4375        4324         17
        4375        4367         26
        5008        5051         39
        5011        5070         27
        5017        5041         20
        5021        1022         24
        5021        5024         19
        5022        5075         44
        5025        5018         14
        5029        6175         19
        5033        6171         14
        5039        4013         19
        5040        5048         23
        5040        7128         34
        5043        5013          5
        5044        5035         11
        5045        3105         34
        5046        5021          9
        5050        1014          9
        5050        5041         11
        5053        4002         14
        5054        5080         35
        5059        4378         14
        5065        5023          9
        5065        6099         12
        5074        1374         13
        5076        4262         26
        5076        5075         18
        5076        5137         22
        5084        4149          7
        5084        5051         13
        5084        5116         16
        5093        4092         23
        5094        4013         36
        5094        5111         14
        5101        5130         32
        5110        5074         15
        5111        5032         22
        5113        4047         10
        5114        3252         10
        5116        5060         19
        5122        5079         44
        5124        4145         22
        5124        5143         16
        5132        4189         17
        5132        5127         24
        5133        5072         22
        5143        4139          9
        5143        8532          9
        5148        4378         14
        5166        5112         19
        5183        8365         16
        5193        8597         13
        5195        5198         14
        5202        5184          9
        5205        4262         10
        5205        5199         10
        6005        6009         27
        6046        6142         34
        6070        1010         20
        6073        1352         53
        6073        5027         25
        6076        8149         20
        6083        6174         28
        6085        6137         32
        6086        6043         46
        6096        7154         38
        6098        6087         62
        6111        6228         73
        6122        6119         29
        6160        6159         72
        6160        6177         77
        6162        6115         16
        6169        6173         43
        6171        5051         31
        6175        6200         47
        6202        6217         34
        6205        8258         14
        6209        6195         43
        6211        6181         19
        6227        4126         44
        6230        7166         15
        7003        7003         26
        7008        7008         12
        7009        7087         19
        7024        7016         16
        7032        7037         27
        7061        7099         18
        7061        7126         48
        7067        7068         12
        7068        4170         24
        7073        4220         40
        7077        7083         12
        7079        1039         20
        7079        7033         20
        7079        7053         31
        7079        7080         31
        7079        7120         20
        7082        7144         20
        7087        7087         20
        7091        7139         19
        7100        7068        143
        7116        7096         76
        7130        7137         21
        7144        6163         19
        7145        7107         32
        7148        7133         17
        7154        6077         23
        7157        5005         20
        7157        5070         69
        7159        7100         15
        7159        7120         23
        7159        7133         21
        7162        7111         25
        7163        7081         23
        7168        7014          9
        7168        7124         95
        8105        8145          9
        8105        8156          8
        8107        5080          8
        8111        8110         10
        8114        8123         15
        8127        8115          9
        8130        4206         15
        8130        8145          5
        8137        8139         18
        8145        8596          9
        8150        8156         14
        8156        8156         79
        8235        6058         12
        8238        8365         17
        8245        8231          7
        8255        4286         17
        8255        8276         30
        8282        8260         38
        8287        8404         38
        8290        8288         15
        8294        8380         37
        8312        4091         24
        8322        8351         24
        8325        8299         20
        8331        8260         36
        8331        8372         12
        8338        8405         31
        8339        8427         45
        8340        8253         17
        8340        8356         30
        8340        8368         22
        8361        8365         43
        8366        8349         45
        8368        5142         15
        8379        8371         23
        8381        8392          7
        8382        8375         19
        8399        8345         11
        8414        8353         53
        8503        8549         20
        8505        6235          9
        8520        8512         42
        8520        8532         25
        8521        8360         37
        8568        8567         61
        8574        8530         10
        8592        8596         11
        8594        8352         14
        8596        8594         26
        8596        8596         20
        8600        8601         10
        8702        1030         12
        8702        8706         13
        8708        4378         12
        8711        8710         22
        8801        1473         18
        8802        1376         10
        8803        4079          6
        8805        8809         17
        8807        8833         17
        8811        8887         18
        8813        8815         29
        8814        3138         18
        8814        3432         28
        8821        8831          7
        8826        8820         16
        8828        8813         20
        8829        8833         18
        8830        8857          7
        8837        8850         18
        8839        3179         17
        8840        8831         66
        8842        4005          6
        8842        8872          6
        8855        8887         50
        8857        8831         32
        8857        8870         32
        8858        1353         57
        8861        8848          5
        8865        8856         20
        8871        8885         21
        8872        8864         10
        8873        7167          7
        8883        8885         17
        8883        8886         17
        8885        8833         19
        8887        8892         17
        8890        1284         20
        8897        2318         28
        8899        8856         21
        8901        8896         39
        8902        8902         19
        8905        8872         19
        8908        8908         13
        8909        8908         24
        8911        8908          4
        9013        2198         10
        9015        9013         44
        9105        9116         22
        9109        9121         28
        9110        9130         10
        9114        5083         12
        9114        9112         12
        9114        9125         24
        9115        9111         13
        9117        9115         27
        9118        9147         40
        9121        9139         48
        9124        9109         13
        9125        9115         24
        9128        9122         84
        9131        9123         34
        9143        9139        105

TABLE    : start_time (905)

   ggh4_orig   ggh4_dest      total
        1043        4100         31
        1085        1119          5
        1176        4206         29
        1188        4111         16
        1191        1424          7
        1197        1104         14
        1223        1118         35
        1223        1516         13
        1292        1284          7
        1303        1321         24
        1408        1102         14
        1434        1560         45
        1452        1516         22
        1471        1516         17
        1521        1240         28
        1538        3103         17
        1606        4381         31
        1609        1609         19
        1620        1342          7
        1620        3204          7
        2009        1518          9
        2082        1275         33
        2107        1588         46
        3056        1296         57
        3058        1199         18
        3188        3342         13
        3196        1440         18
        3203        3215         30
        3302        3194         33
        3362        3272         29
        3362        3351         32
        4052        4060         19
        4088        8280         24
        4127        1081         21
        4132        4154         51
        4162        4077         14
        4177        4137         18
        4191        4169         18
        4235        1600         17
        4310        4156         16
        4367        1368         18
        5006        5041         18
        5013        7009         29
        5054        4075         12
        5059        5048         14
        5095        5095         20
        5112        5132         73
        5143        1380          8
        5158        1449         16
        6076        5012         16
        6105        6204         45
        6148        6197         33
        6177        6192         40
        6206        6173         37
        7014        7014         14
        7105        7050         59
        8282        8271         12
        8312        8365         19
        8350        8364         19
        8400        8337         14
        8400        8414         25
        8526        8565         23
        8852        8875         38
        8862        8858         45
        8885        8883         19
        8890        8831         29
        8890        8870          5
        8897        8896         28
        9001        3161         13
        9132        9106         40

TABLE    : start_time (910)

   ggh4_orig   ggh4_dest      total
        1029        1005         55
        1056        3129         11
        1057        4169          4
        1204        1084          5
        1209        1100          6
        1225        4158         21
        1231        3098         25
        1236        6208         41
        1243        3046         21
        1290        1141         18
        1359        1454         25
        1369        3112         14
        1370        8868          9
        1384        1395         28
        1410        1486         10
        1423        1400         22
        1437        1465         10
        1491        1181         19
        1496        1545         18
        1516        1511         28
        1551        3121         16
        1582        3194         27
        1611        1320         21
        1614        3102         17
        1614        3247         10
        2020        3152          7
        2204        2140         27
        3024        4256         17
        3077        3109        109
        3091        1542          7
        3135        3070         12
        3148        3179         15
        3165        3117         21
        3179        3057          4
        3190        3198         27
        3196        1469         13
        3227        3068         49
        3257        3158         17
        3259        3142         20
        3268        2215         13
        3277        3255         30
        3369        3405         34
        4009        4001         16
        4020        4165         60
        4020        5035         19
        4023        4090         10
        4041        1111          9
        4053        1085         21
        4066        4079         21
        4080        4092         42
        4091        4115         11
        4096        4130         33
        4100        4031         56
        4105        4013         15
        4107        4092         29
        4121        3158         45
        4123        1469         11
        4124        4101         35
        4126        4038         10
        4210        4118         12
        5013        6195         29
        5050        5023         22
        5054        5048         16
        5055        5137          7
        5058        5090         23
        5096        5075         96
        5102        5122         13
        5113        5124          5
        5129        1044         35
        5148        4158         30
        6002        6198         38
        6074        5027         45
        6082        6173          8
        6098        8223         27
        6194        5054         55
        6196        6178         68
        7060        7111         58
        7062        7083         11
        8209        8242         34
        8220        4092         20
        8290        8416         17
        8344        8391         13
        8361        8395         27
        8368        8404         20
        8381        8414         15
        8381       17816         24
        8395        8306         12
        8397        8371         18
        8404        8386         27
        8577        8551         62
        8596        8542         19
        8596        8545         26
        8803        8801         10
        8832        8831         11

TABLE    : start_time (915)

   ggh4_orig   ggh4_dest      total
        1055        3046         10
        1058        1020         11
        1063        1135          3
        1110        1015          8
        1135        1188         14
        1146        1221         32
        1148        1063         27
        1150        4358         19
        1165        4038          9
        1175        1553         23
        1184        3098         24
        1195        1142         32
        1204        1195         12
        1205        1328          7
        1240        1258         13
        1259        1076         34
        1263        1372         25
        1264        1307         26
        1274        1127         14
        1274        4136         20
        1278        1420         24
        1293        1290         21
        1305        1296         13
        1311        4100         13
        1312        1390         26
        1321        1303         27
        1343        1376          7
        1380        1524         28
        1391        1524         33
        1398        1311         32
        1460        1466         10
        1471        1477         14
        1481        1394          5
        1506        1022          7
        1513        3102         38
        1581        1528         15
        1594        3129          3
        1596        3103         34
        1603        1466         79
        1604        1609         24
        1620        3068         55
        2020        2015          9
        2041        1392         60
        2124        2092         17
        2158        2052         16
        2181        9310         11
        2288        2100         25
        2288        2293         31
        2292        2292         25
        3076        1404         12
        3087        1597         10
        3097        1100         14
        3097        3105         24
        3219        3271          5
        3220        3265         35
        3227        3063         25
        3249        3156         19
        3264        1404         16
        3268        3268         29
        3283        3215         11
        3304        3070         21
        3304        3317         15
        3369        1187         20
        3390        4100         19
        3392        3117         11
        3392        3131         25
        3398        3399         38
        3431        3433         47
        3469        3394         53
        4010        5137         18
        4011        4331         43
        4022        4004         57
        4035        4028          4
        4045        4038         39
        4053        4077         21
        4060        3209         15
        4077        1044         26
        4082        1516         14
        4104        4045          5
        4119        1010         57
        4129        4145         36
        4158        4193         33
        4179        5198         34
        4180        4208        105
        4245        1119         14
        4246        3186         22
        4265        4090          8
        4300        4331         10
        4336        3050         14
        5045        5057         10
        5045        5065         10
        5059        5042         13
        5075        5011         18
        5102        4050         18
        5111        5137          8
        5138        5075         59
        5143        5103         19
        5196        5132         10
        6009        6022         52
        6065        1075         37
        6073        5137         25
        6105        6187         51
        7037        7033         14
        7064        7040         10
        7067        7111         40
        7087        7109         20
        7099        7138         22
        7126        5065          6
        7133        7138          8
        7148        7157         88
        7151        7096         56
        7160        6109         14
        8156        8156         12
        8220        8258         14
        8290        8366         12
        8299        8328         43
        8308        8375         67
        8343        8365         22
        8359        8380         22
        8413        8400         44
        8426        8418         23
        8530        8422         27
        8576        8519         28
        8596        8573         14
        8596        8594         15
        8701        8609          4
        8702        8706         41
        8834        8836         22
        8840        8835         64
        8898        8902          5
        8908        8910          4
        8918        3033         16
        9014        9010         28
        9114        9116         15
        9140        9121         11
        9148        9121         15

TABLE    : start_time (920)

   ggh4_orig   ggh4_dest      total
        1052        1537         18
        1071        1084         15
        1072        1362         32
        1185        4001         19
        1205        6200         29
        1244        1124         14
        1341        1215         20
        1344        1490         13
        1362        1409         36
        1371        3215         24
        1375        1383         10
        1389        1333         10
        1401        1528         29
        1491        5051         11
        1493        1371          8
        1512        3090         20
