Fri Nov 03 2023 23:02:02 GMT+0000 (Coordinated Universal Time) - Run Time: 2400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 5, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In S, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (600)

   ggh4_orig   ggh4_dest      total
        2311        2311         25
        3127        3147         28
        3171        3150         73
        3214        3220         12
        3303        3303         16
        3384        3391         53
        3472        3466         20
        4040        4040         12
        4091        4127         46
        4210        4224          6
        4243        4245         28
        4266        4280         66
        4324        4285         13
        4332        4332         43
        5051        5054         73
        5054        5034         16
        5183        5195         38
        5188        5195         20
        6056        6097         46
        6133        6098         52
        6215        6108         32
        6235        6191         26
        7067        7069         43
        8116        8107         32
        8130        8139         62
        8130        8148         33
        8154        8147         23
        8211        8235         26
        8268        8281         92
        8340        8281         40
        8587        8587         49
        8712        8712          7
        8807        8807         14
        8835        8835          9
        8842        8834         29

TABLE    : start_time (817)

   ggh4_orig   ggh4_dest      total
        3488        3474         39

TABLE    : start_time (820)

   ggh4_orig   ggh4_dest      total
        1302        1341         11
        2009        2004         27
        2009        3247          8
        2020        2041         17
        2157        2157         46
        2175        2175         19
        2181        2181         17
        2194        2158         12
        2283        2295         11
        3177        3202         75
        3179        3055          5
        3258        3258         19
        3318        3372         17
        3334        3343         40
        4128        4181         26
        4166        4186         10
        4287        4274         12
        4363        4344         13
        5058        5053         24
        5116        5102         73
        5183        5195         12
        5186        5195         18
        6044        6053         32
        6057        6105         47
        6070        6076         44
        7045        7046         69
        7058        7071         43
        7078        7130         13
        7119        7082         50
        8325        8281         45
        8516        8572         31
        8523        8528         37
        8527        8541         24
        8536        8524         17
        8595        8587         16
        8603        8596         17
        8701        8702         31
        8840        8861         54
        8843        8885         25
        8916        8907         31

TABLE    : start_time (825)

   ggh4_orig   ggh4_dest      total
        1046        1124         28
        1421        5132         40
        2085        2042         15
        2090        2065         66
        2157        2157         19
        2169        2158         35
        2269        2235         21
        4019        4011         21
        4059        4059         21
        4071        4054         17
        4277        4289        131
        5011        5050         21
        5091        5095         42
        5183        5195         34
        7018        7010        107
        7030        7023          6
        7073        7073         26
        7079        7130         26
        8238        8281         23
        8273        8268         33
        8366        8381         30
        8520        8572         29
        8596        8596         15
        8704        8702         36
        8708        8710         38
        8814        8810         38
        8830        8835         33
        8834        8833         29
        8843        8843         27
        8851        8827         19
        8872        8869         27
        8887        8887         42
        9005        9005         31

TABLE    : start_time (827)

   ggh4_orig   ggh4_dest      total
        8832        8830         41

TABLE    : start_time (830)

   ggh4_orig   ggh4_dest      total
        1060        1096          5
        1241        1245         17
        1285        1271          6
        1302        1341         37
        1387        1366         10
        1409        1378          7
        1418        1418         19
        1483        1443         30
        1552        2036         28
        1562        2036         13
        1569        1553         31
        1631        1631         11
        2074        1554         22
        2085        2036         36
        2094        1620         35
        2118        2156          4
        2131        2157         46
        2141        2036         13
        2221        2246          8
        2241        2235         17
        2292        2292         20
        3114        3187         12
        3116        3094         15
        3117        3066         10
        3135        3135         22
        3180        3155         35
        3187        3155         11
        3216        3226         30
        3227        3227         20
        3249        3243         22
        3259        3243         23
        3281        3276         30
        3282        3247         20
        3295        3257         26
        3307        3303         17
        3356        3381         33
        3369        3372         34
        3394        3296         15
        3455        3427         72
        3462        3427          7
        3472        3466        140
        3473        3466         28
        4005        4011         20
        4035        4030         34
        4067        4094         28
        4084        4117         60
        4174        4174         39
        4244        4255         10
        4255        4280         31
        4298        4310         10
        4326        4259         13
        4370        4367         60
        5129        5102         68
        5139        5132         17
        5183        5195         37
        5188        5183         24
        6085        6105         19
        6126        6132         80
        6131        6111         11
        6148        6127        101
        6170        6175         34
        7004        7004         19
        7076        7076         39
        7083        7070         39
        7087        7099         34
        7116        7099         40
        7145        7145         55
        7151        7151         42
        7154        7145         33
        7157        7126         31
        7168        7037         29
        8144        8139        115
        8238        8281         13
        8256        8252         47
        8513        8508         25
        8583        8576         31
        8591        8596         45
        8704        8706         28
        8709        8709         56
        8820        8820         28
        8827        8827         12
        8828        8828         30
        8883        8883         82
        8886        8885         75
        8887        8885         64
        8895        8892         21
        8902        8898         18
        8908        8914        112
        9011        9005         33
        9106        9120         10
        9120        9125         18

TABLE    : start_time (835)

   ggh4_orig   ggh4_dest      total
        1496        1506         16
        2223        2174         25
        3223        3223         19
        3258        3258         30
        4226        4244          8
        4268        4267         28
        5084        5084         61
        7079        7095         23
        8272        8347         29
        8410        8401         31
        8842        4370         24
        8918        8916          4
        9109        9119         52

TABLE    : start_time (836)

